first_name,last_name,email,phone,age,city,registration_date,customer_segment,credit_score,total_spent,customer_id
Justin,Cole,joseph15@example.org,+1-266-308-6048x994,52.0,Biskra,2023-12-18,Basic,654.0,5087.37,CUST_04541
Michelle,Rosario,descobar@example.org,(589)345-6189x1349,23.0,Sétif,2025-06-27,Premium,807.0,2861.65,CUST_04542
Miguel,Terry,patriciahopkins@example.org,8935888295,23.0,Sidi Bel Abbès,2024-09-18,Premium,745.0,13595.08,CUST_04543
Thomas,Burgess,ffischer@example.net,001-588-301-9622,26.0,Blida,2023-04-03,Standard,579.0,20039.93,CUST_04544
Suzanne,Garcia,reginaallen@example.com,3443440721,31.0,Constantine,2023-10-28,Standard,579.0,11902.24,CUST_04545
Nicholas,Patton,xdalton@example.net,(561)813-9353x019,36.0,Annaba,2023-07-04,Standard,604.0,18164.52,CUST_04546
Matthew,Freeman,thomas89@example.com,+1-276-212-7651x49241,18.0,Tlemcen,2024-02-04,Basic,718.0,13598.34,CUST_04547
Austin,Gallegos,missing,266.420.6661,18.0,Algiers,2023-02-08,Premium,712.0,8749.779999999999,CUST_04548
Jacqueline,Nelson,nunezjulie@example.net,293.547.7310x11060,32.0,Algiers,2025-02-10,Basic,505.0,11728.4,CUST_04549
Amanda,Silva,timothyprice@example.org,855-851-9513x222,24.0,Batna,2022-12-28,Standard,728.0,17540.43,CUST_04550
Patricia,Johnson,uwalters@example.net,9566949045,25.0,Sidi Bel Abbès,2023-03-21,Standard,663.0,6123.74,CUST_04551
Crystal,Gomez,alexanderramirez@example.net,(715)882-8436x568,24.0,Tlemcen,2024-04-24,Standard,545.0,11993.46,CUST_04552
Courtney,Baker,anthonyhayes@example.net,317-445-6185,33.0,Algiers,2023-12-26,Standard,621.0,15793.58,CUST_04553
Benjamin,Romero,michael76@example.net,(254)913-2146,56.0,Sidi Bel Abbès,2024-07-20,Standard,679.0,4250.4,CUST_04554
Stacy,Koch,james93@example.net,(978)647-6505x476,31.0,Blida,2024-10-26,Standard,693.0,7461.08,CUST_04555
Jason,Sanchez,icastillo@example.org,(927)784-2374x05171,48.0,Sidi Bel Abbès,2025-10-21,Standard,782.0,7186.28,CUST_04556
Melissa,Moore,ryangonzalez@example.org,920-702-8734x0362,22.0,Sétif,2023-04-30,Standard,741.0,8230.52,CUST_04557
Michael,Anderson,david32@example.com,345.920.8260x759,20.0,Annaba,2023-02-02,Standard,788.0,8185.08,CUST_04558
Corey,Johnson,dawsondavid@example.net,9363036082,24.0,Batna,2025-04-01,Basic,657.0,4123.74,CUST_04559
Sean,Howard,brandy75@example.net,(828)510-9319x938,33.0,Batna,2023-12-24,Standard,696.0,2271.69,CUST_04560
Jerry,Perez,zachary62@example.com,350.838.5044x86010,42.0,Annaba,2023-04-23,Standard,625.0,4766.91,CUST_04561
Brian,Williams,damonwillis@example.net,+1-893-396-0733x1256,40.0,Blida,2025-07-08,Standard,688.0,15126.7,CUST_04562
Bradley,Martinez,kayla24@example.net,001-388-393-4217,18.0,Batna,2023-03-30,Premium,700.0,15652.96,CUST_04563
James,White,christopher52@example.com,965.759.2532x4254,24.0,Tlemcen,2023-11-01,Standard,449.0,10662.57,CUST_04564
Paul,Evans,brookebautista@example.net,(818)475-2882x81702,42.0,Blida,2023-10-22,Standard,575.0,15852.18,CUST_04565
Michael,Hernandez,madison31@example.com,820.483.8884x610,39.0,Constantine,2024-01-31,Premium,627.0,1947.26,CUST_04566
Diamond,Flores,greenealexander@example.net,(769)542-5055x62975,38.0,Annaba,2024-07-11,Standard,633.0,7361.52,CUST_04567
Darrell,Benson,danielfranklin@example.com,001-615-953-8846x9753,27.0,Annaba,2024-01-08,Standard,617.0,14645.15,CUST_04568
Matthew,Roth,bmoss@example.org,731-276-1586,30.0,Blida,2024-12-26,Standard,650.0,7811.31,CUST_04569
William,Harrison,hduke@example.net,201-406-7645x4056,33.0,Algiers,2025-09-01,Basic,790.0,11846.98,CUST_04570
Elizabeth,Brown,iclark@example.com,001-665-880-9053x8053,23.0,Batna,2022-12-13,Standard,753.0,15709.99,CUST_04571
Kayla,Harris,jennifer30@example.com,6305885423,22.0,Sidi Bel Abbès,2025-09-03,Standard,528.0,10446.38,CUST_04572
Kim,Wolf,waltermurphy@example.com,9896736547,45.0,Sétif,2025-02-07,Standard,605.0,7711.52,CUST_04573
Christopher,Miller,missing,001-890-216-3587x514,49.0,Algiers,2025-11-11,Standard,648.0,11368.02,CUST_04574
Leslie,Smith,meagan84@example.org,244.399.1954,30.0,Sidi Bel Abbès,2024-03-31,Standard,680.0,18831.65,CUST_04575
Stephanie,Howard,stacynelson@example.net,001-425-830-5813x551,49.0,Blida,2022-11-19,Basic,545.0,0.0,CUST_04576
Ann,Ball,nbell@example.net,+1-968-706-6643x0673,45.0,Algiers,2023-04-23,Standard,515.0,17581.870000000003,CUST_04577
Megan,Payne,michellemartin@example.org,+1-648-317-7455,18.0,Oran,2024-02-14,Standard,642.0,2056.91,CUST_04578
Daniel,Allen,jacqueline74@example.org,(219)991-4315,32.0,Algiers,2025-09-15,Standard,579.0,10078.49,CUST_04579
Timothy,Fields,hernandezbenjamin@example.org,+1-534-892-5096x1830,33.0,Constantine,2024-07-05,Standard,626.0,20585.73,CUST_04580
Ann,Rosales,erikmelendez@example.org,4786269313,32.0,Oran,2025-08-02,Basic,638.0,19384.74,CUST_04581
Laura,Brown,beckergregory@example.com,001-416-333-4534,31.0,Algiers,2023-12-26,Premium,694.0,12709.1,CUST_04582
Amber,Wilkerson,jonesamanda@example.org,6303527034,43.0,Biskra,2024-10-11,Standard,731.0,7886.049999999999,CUST_04583
Kevin,Brown,jason07@example.com,(840)655-5864x452,34.0,SÉTIF,2023-12-17,Standard,791.0,7482.91,CUST_04584
Thomas,Todd,christopherbarnett@example.com,591-762-8844,27.0,Sidi Bel Abbès,2025-02-17,Standard,713.0,8020.59,CUST_04585
Jeffrey,Jones,angela08@example.org,8263233329,22.0,Tlemcen,2025-01-31,Basic,572.0,1384.7199999999998,CUST_04586
Robin,Smith,griffinalan@example.com,339.358.0081x744,33.0,Sidi Bel Abbès,2022-12-27,Standard,471.0,2800.9,CUST_04587
Steven,Cortez,missing,+1-546-766-2981x997,30.0,Biskra,2024-10-13,Standard,723.0,1870.16,CUST_04588
Joshua,Hill,ponceryan@example.com,2367029193,33.0,Oran,2023-04-30,Basic,727.0,10206.6,CUST_04589
Calvin,Moreno,spearskelsey@example.net,001-644-565-2488x26523,47.0,Algiers,2023-10-13,Standard,509.0,8737.39,CUST_04590
Paul,Robinson,jessica29@example.com,(791)303-5241x5447,29.0,Biskra,2023-10-26,Basic,621.0,1919.74,CUST_04591
Heather,Smith,virginiawarren@example.net,001-321-816-3470,31.0,Batna,2023-08-14,Basic,740.0,14154.26,CUST_04592
Alexandria,Chambers,david36@example.org,676-319-7301,31.0,Oran,2023-02-24,Standard,706.0,9833.88,CUST_04593
Brandon,Oliver,emily98@example.net,+1-205-967-9858x649,33.0,Tlemcen,2024-01-13,Premium,568.0,1890.87,CUST_04594
Amanda,Cannon,nelsondeborah@example.org,(533)940-1663x31393,41.0,Annaba,2024-01-26,Standard,566.0,3695.88,CUST_04595
Tyler,Johnston,jose89@example.net,935.787.4485x31241,19.0,Tlemcen,2025-02-14,Standard,427.0,7975.030000000001,CUST_04596
Daniel,Walter,missing,+1-597-504-6400x1491,18.0,Sidi Bel Abbès,2023-01-05,Basic,669.0,258.46,CUST_04597
Cynthia,Owens,tonyataylor@example.com,615.577.6157,18.0,Batna,2023-11-05,Standard,647.0,2985.1000000000004,CUST_04598
Daniel,Walker,kristin30@example.org,(294)352-9672x4347,40.0,Blida,2024-09-12,Standard,798.0,2105.08,CUST_04599
Shannon,Garcia,gloverfrancisco@example.com,+1-874-528-9066x904,40.0,Sétif,2023-09-19,Standard,596.0,4209.29,CUST_04600
Bryan,Nelson,mgallagher@example.com,+1-397-471-5760x6700,55.0,Biskra,2022-12-04,Premium,560.0,7044.92,CUST_04601
Douglas,Gonzalez,bentleyalexis@example.net,(653)934-3659,18.0,ALGIERS,2023-05-26,Premium,510.0,4850.09,CUST_04602
David,Russell,patrickdavenport@example.net,667-799-7146x85749,41.0,Constantine,2024-06-02,Premium,850.0,4003.56,CUST_04603
Tara,Fowler,karen08@example.org,567.780.9227,50.0,Batna,2024-06-24,Standard,715.0,2442.56,CUST_04604
Brandi,Griffin,ahernandez@example.net,674.268.6398,32.0,Batna,2023-10-24,Standard,632.0,23.66,CUST_04605
Tom,Gordon,ashleyestrada@example.org,303-560-7377x1506,29.0,Biskra,2023-01-05,Basic,582.0,2608.78,CUST_04606
Patrick,Ritter,williamsrebecca@example.net,307.833.8304x04794,37.0,Oran,2023-04-29,Standard,562.0,3131.25,CUST_04607
Rick,Martin,kathleenlee@example.net,975-974-4582x57423,51.0,Constantine,2022-12-15,Standard,687.0,15223.24,CUST_04608
Sarah,Hudson,teresa30@example.org,+1-751-294-6878x713,28.0,Annaba,2024-11-24,Premium,850.0,7316.96,CUST_04609
Erica,Shea,jason66@example.com,719.832.0966x72162,44.0,Biskra,2025-09-01,Standard,649.0,4895.91,CUST_04610
Sergio,Nichols,kennethmurphy@example.com,4808861057,49.0,Batna,2025-05-01,Standard,592.0,3661.88,CUST_04611
Rachel,Gordon,randall15@example.net,(854)939-1051x0656,44.0,Annaba,2024-06-05,Standard,483.0,3050.54,CUST_04612
Megan,Tyler,garycook@example.net,001-599-293-3129x93152,29.0,Algiers,2023-11-16,Standard,528.0,20497.52,CUST_04613
Christopher,Clarke,douglas34@example.org,394-865-7499,31.0,Blida,2024-12-02,Standard,625.0,7610.48,CUST_04614
Kevin,Decker,rhickman@example.net,314.335.6034,33.0,Blida,2024-02-25,Premium,771.0,6685.679999999999,CUST_04615
Michael,Mcclure,karen12@example.net,6942930553,22.0,Algiers,2024-08-23,Standard,655.0,11954.62,CUST_04616
Robert,Mitchell,ariasdaniel@example.com,975-233-9515x74606,29.0,Biskra,2023-06-09,Basic,479.0,11159.24,CUST_04617
Jackson,Hamilton,missing,(929)495-5215,38.0,Annaba,2023-02-28,Premium,588.0,6906.72,CUST_04618
Angela,Carpenter,xmccoy@example.com,001-968-741-3892,38.0,Sétif,2025-07-27,Standard,757.0,14341.54,CUST_04619
Janice,Bishop,kerri69@example.org,9287352876,40.0,Sétif,2025-10-09,Standard,648.0,2357.48,CUST_04620
Thomas,Wong,crystal84@example.org,914.879.6851x990,24.0,Batna,2023-03-23,Standard,743.0,0.0,CUST_04621
Shelly,Thomas,markcowan@example.org,001-368-560-6784x49641,50.0,Batna,2024-11-03,Premium,383.0,491.16,CUST_04622
Kendra,Soto,natashadouglas@example.net,2064982192,22.0,Blida,2023-10-25,Basic,602.0,15129.75,CUST_04623
Scott,White,knelson@example.net,001-681-559-5177,24.0,Blida,2023-01-07,Premium,670.0,503.96,CUST_04624
Christopher,Vasquez,beardandrew@example.org,483-323-4863x415,51.0,Annaba,2024-07-15,Standard,681.0,8727.32,CUST_04625
Robert,Walsh,daymia@example.com,685-790-7138x4568,33.0,Biskra,2023-12-31,Standard,663.0,2850.7,CUST_04626
Russell,Boyer,melinda43@example.net,393.430.4498x18958,24.0,Annaba,2025-02-09,Basic,662.0,6547.53,CUST_04627
William,Weber,lgibson@example.com,+1-260-508-6078x049,29.0,Annaba,2023-05-09,Standard,503.0,12359.27,CUST_04628
Jessica,Sweeney,lgonzalez@example.net,001-251-777-6983x67139,22.0,Algiers,2024-06-04,Standard,763.0,7223.89,CUST_04629
Jonathan,Hill,grimeskimberly@example.org,831.754.2125x8870,40.0,Sidi Bel Abbès,2025-03-24,Standard,458.0,6533.549999999999,CUST_04630
Henry,Huynh,joseph52@example.org,001-281-748-1854,54.0,Algiers,2023-01-02,Standard,670.0,7627.72,CUST_04631
Jennifer,Mcneil,christopher68@example.com,9525935410,53.0,Sidi Bel Abbès,2025-03-23,Standard,544.0,4740.96,CUST_04632
Brian,Greer,hunterwest@example.com,644-280-6344x68023,27.0,SIDI BEL ABBÈS,2022-12-06,Standard,596.0,7118.06,CUST_04633
robert,Booker,ibrandt@example.net,(901)288-0381x45909,28.0,Sidi Bel Abbès,2024-10-01,Premium,610.0,7002.91,CUST_04634
Drew,Burgess,phillipskelly@example.org,916-249-6494,18.0,Tlemcen,2024-02-11,Standard,501.0,5593.07,CUST_04635
Kevin,James,nathaniel00@example.org,+1-480-373-5015x3484,18.0,Blida,2024-07-19,Premium,814.0,3872.52,CUST_04636
Tyler,Perez,austinbonnie@example.com,370-529-0280,50.0,Annaba,2025-05-25,Basic,555.0,22596.45,CUST_04637
Thomas,Smith,missing,788-737-7356x7194,50.0,Sétif,2024-07-06,Basic,487.0,2512.78,CUST_04638
Christopher,Reese,ilynch@example.net,703-687-5359x6623,38.0,Sétif,2024-03-14,Basic,659.0,4973.93,CUST_04639
Megan,Salazar,missing,+1-829-257-4057x937,21.0,Constantine,2024-07-17,Standard,452.0,16314.58,CUST_04640
Nathaniel,Horton,williamspamela@example.com,(714)312-2580x4849,20.0,Oran,2022-11-15,Premium,728.0,16657.52,CUST_04641
Michael,Foster,zbrandt@example.org,001-887-584-1856x788,27.0,Constantine,2025-01-12,Standard,644.0,15945.96,CUST_04642
Paul,Lewis,robertnewman@example.com,001-624-744-3807x74421,56.0,Algiers,2025-10-19,Basic,766.0,11781.12,CUST_04643
Emily,Jacobs,asantiago@example.com,415-707-9585x3266,42.0,Constantine,2025-03-31,Standard,749.0,158.75,CUST_04644
Valerie,Ruiz,pattersonhaley@example.com,624-898-7963x578,38.0,Oran,2023-03-03,Premium,680.0,7578.91,CUST_04645
Rachael,Moreno,monica30@example.net,(499)290-3037,30.0,Tlemcen,2023-12-16,Standard,607.0,1861.67,CUST_04646
Monique,Bailey,chasetyler@example.com,+1-821-949-7421x0664,28.0,Sétif,2023-07-26,Basic,575.0,0.0,CUST_04647
Marie,Johnson,xprice@example.org,(694)320-2225x88523,30.0,Sétif,2024-12-29,Premium,646.0,5708.76,CUST_04648
Anna,West,missing,+1-207-568-1301,39.0,Batna,2024-01-12,Basic,492.0,5177.17,CUST_04649
Christopher,Greene,jessica92@example.org,(611)367-7477x3133,55.0,Oran,2024-04-22,Basic,584.0,14757.32,CUST_04650
Melissa,Thomas,missing,955.397.3286,54.0,Sidi Bel Abbès,2024-10-28,Standard,591.0,10608.24,CUST_04651
Lawrence,Brown,william99@example.org,(406)515-5989,45.0,Sidi Bel Abbès,2025-01-23,Standard,732.0,6234.49,CUST_04652
Steven,Kelly,stephaniehernandez@example.org,(365)251-5192x754,54.0,Sétif,2024-04-26,Standard,589.0,7884.47,CUST_04653
Willie,Holmes,joshuahernandez@example.com,001-280-441-9111x688,43.0,Biskra,2023-03-19,Standard,703.0,4980.31,CUST_04654
Mark,Gomez,michaelnelson@example.org,242-662-0471x4890,49.0,Tlemcen,2023-10-09,Basic,619.0,7577.24,CUST_04655
Stephen,Diaz,jimmy30@example.com,(466)404-5236x9238,40.0,Algiers,2025-06-10,Premium,679.0,15135.09,CUST_04656
Nathan,White,hernandezangela@example.net,868-830-5378x940,51.0,Biskra,2023-03-20,Basic,813.0,2831.44,CUST_04657
Amanda,Hughes,qharrington@example.com,(459)935-2385x71212,39.0,Algiers,2023-03-20,Basic,678.0,12514.03,CUST_04658
craig,Taylor,karenwallace@example.com,+1-839-932-5019x22719,58.0,Algiers,2023-07-16,Basic,509.0,5674.83,CUST_04659
Alexander,Cobb,hwilson@example.org,001-782-505-3377,43.0,Oran,2023-05-01,Standard,545.0,13080.35,CUST_04660
Joshua,Griffin,john15@example.net,+1-321-966-4445x0742,50.0,BISKRA,2024-05-11,Basic,525.0,7166.29,CUST_04661
Jessica,Johnson,regina52@example.com,358.236.4928x9668,48.0,Sétif,2024-10-29,Standard,850.0,11696.2,CUST_04662
Alan,Dorsey,colinfarrell@example.com,001-853-653-8218x108,37.0,Constantine,2024-09-18,Standard,638.0,3092.52,CUST_04663
Joseph,Shaffer,christianbaker@example.com,001-935-749-4109,44.0,Biskra,2025-11-03,Standard,724.0,14276.59,CUST_04664
Jessica,Townsend,hrios@example.com,001-560-787-0999,42.0,Blida,2024-12-18,Standard,725.0,15458.91,CUST_04665
Shaun,Coleman,carolynmiller@example.net,807.472.3096x6941,35.0,Algiers,2023-08-12,Standard,796.0,5346.26,CUST_04666
Michael,Carpenter,meghan31@example.com,205.796.1605,32.0,Algiers,2023-08-09,Standard,755.0,3110.05,CUST_04667
Christopher,Black,tiffanymccarthy@example.org,200-281-9822x2832,22.0,Sétif,2023-10-23,Basic,716.0,185.15,CUST_04668
Paul,Jackson,kayla81@example.net,323.896.1242x226,23.0,Sidi Bel Abbès,2023-07-29,Standard,785.0,27324.03,CUST_04669
Randy,Jenkins,james94@example.com,524-790-5413x23715,55.0,Sidi Bel Abbès,2024-08-25,Standard,615.0,13951.69,CUST_04670
Jerry,Horton,missing,+1-715-515-4736,18.0,Oran,2024-07-31,Premium,605.0,360.91,CUST_04671
James,Gray,elizabethallen@example.com,(712)780-5439x1322,29.0,Sétif,2025-02-22,Standard,444.0,11096.3,CUST_04672
Krystal,Johnson,garciadaniel@example.net,547-483-6437x48262,28.0,Tlemcen,2024-11-01,Basic,526.0,8253.8,CUST_04673
Robert,Lyons,grantwesley@example.org,663.259.1247x04312,36.0,Constantine,2024-10-11,Standard,534.0,3665.8,CUST_04674
Justin,Oliver,higginslaura@example.net,(314)717-1019,28.0,Blida,2023-01-10,Basic,807.0,18102.9,CUST_04675
Pamela,Barton,perryglenn@example.com,001-588-963-3200x268,33.0,Algiers,2022-12-14,Premium,728.0,12752.15,CUST_04676
James,Adams,james10@example.org,761.815.0647,35.0,Sétif,2023-02-23,Standard,603.0,14717.62,CUST_04677
Cheryl,Butler,browntabitha@example.net,001-647-734-0361x84061,42.0,Blida,2024-03-02,Standard,659.0,4270.62,CUST_04678
Melissa,Morrow,wallersandra@example.net,865-603-2077x2615,19.0,Tlemcen,2023-07-20,Premium,819.0,14604.64,CUST_04679
John,Wong,tsullivan@example.com,001-663-688-3486x30188,27.0,Batna,2025-05-26,Basic,633.0,6863.72,CUST_04680
Terri,Becker,bensonmichael@example.org,+1-343-512-9543,18.0,Algiers,2025-09-07,Premium,682.0,11910.04,CUST_04681
nathaniel,Ayala,shannon39@example.org,6674282524,36.0,Annaba,2023-08-01,Standard,765.0,10075.91,CUST_04682
Tiffany,Davis,clarkshawn@example.com,942.217.6979,44.0,Tlemcen,2024-09-17,Standard,587.0,22363.17,CUST_04683
Angela,Adams,mariataylor@example.com,001-479-988-4554,53.0,Annaba,2022-11-16,Standard,381.0,14521.28,CUST_04684
Zachary,Jenkins,jenniferguerra@example.org,818.932.8159x57267,19.0,Tlemcen,2024-07-05,Standard,686.0,11155.54,CUST_04685
Steven,Mckay,cassandra27@example.net,428.382.4635x8593,20.0,Algiers,2024-09-23,Standard,778.0,2408.7,CUST_04686
Mark,Bell,lisa68@example.org,778-329-2688,36.0,Batna,2023-11-25,Standard,601.0,11078.03,CUST_04687
Craig,Long,jbates@example.org,(691)372-3140x41535,53.0,Annaba,2024-04-09,Premium,681.0,9182.34,CUST_04688
herbert,Blankenship,brianguerra@example.com,+1-320-393-5744,34.0,Blida,2025-08-27,Standard,641.0,1472.96,CUST_04689
Nancy,Bates,erin07@example.net,941-458-0465,20.0,Oran,2023-02-26,Standard,610.0,7941.129999999999,CUST_04690
Sergio,Knox,jamie59@example.com,+1-803-256-5116x998,53.0,Sidi Bel Abbès,2025-04-17,Standard,709.0,7800.48,CUST_04691
Deanna,Morrow,karen03@example.org,+1-405-895-3250x85804,23.0,Sidi Bel Abbès,2023-04-15,Basic,783.0,28551.0,CUST_04692
Brenda,Hughes,jillmullins@example.com,846.792.5976x924,27.0,Biskra,2025-08-10,Basic,765.0,18823.58,CUST_04693
Brian,Brady,robertjones@example.org,3402784437,38.0,Algiers,2025-05-26,Basic,636.0,10094.27,CUST_04694
clayton,Pratt,cheyennehernandez@example.com,7808637631,39.0,Tlemcen,2025-07-21,Premium,648.0,7335.71,CUST_04695
Yolanda,Hobbs,allenclaire@example.org,237-818-3483,29.0,Annaba,2024-04-18,Basic,689.0,14323.910000000002,CUST_04696
Natalie,Hays,natashacrawford@example.net,507.394.1428x2488,36.0,Blida,2023-09-08,Standard,489.0,3144.15,CUST_04697
Ronald,White,adamsandrew@example.net,7797498006,25.0,Annaba,2025-10-22,Basic,748.0,5142.4,CUST_04698
Katie,Carroll,hannah65@example.org,396.201.3132,39.0,Sidi Bel Abbès,2024-10-02,Standard,587.0,13546.75,CUST_04699
Jocelyn,Perez,missing,001-612-824-6394x841,18.0,Tlemcen,2025-06-02,Premium,637.0,2540.65,CUST_04700
Leonard,Thomas,adam46@example.net,+1-877-335-3686x669,18.0,Sidi Bel Abbès,2024-09-30,Premium,785.0,4883.7,CUST_04701
Hunter,Wells,wwise@example.net,001-711-307-2483,21.0,Sétif,2024-04-19,Standard,530.0,2395.99,CUST_04702
Adam,Johnson,amcdonald@example.com,969.859.4673x85221,24.0,Sétif,2025-04-17,Basic,592.0,5339.89,CUST_04703
Karen,Weiss,mcdonaldcaroline@example.org,(245)770-0246x29566,38.0,Oran,2023-01-26,Basic,555.0,36931.06,CUST_04704
Madison,Riley,qhernandez@example.net,001-648-277-6126x8531,25.0,Algiers,2022-12-16,Standard,707.0,3554.79,CUST_04705
Jesse,Kennedy,missing,(817)613-6445x923,50.0,TLEMCEN,2024-09-02,Standard,770.0,3536.98,CUST_04706
Jessica,Ryan,martinezrichard@example.net,(355)595-6923,57.0,Oran,2025-07-09,Standard,670.0,15420.82,CUST_04707
Kaitlyn,Marks,melissareyes@example.org,(818)237-3391x848,47.0,Sétif,2023-01-25,Standard,628.0,8133.059999999999,CUST_04708
Mark,Smith,kyle74@example.org,001-200-820-8914,33.0,Blida,2024-01-27,Standard,782.0,12143.15,CUST_04709
Joshua,Torres,wendy82@example.com,643-807-1417x47157,19.0,Blida,2024-03-30,Standard,498.0,5497.36,CUST_04710
Rebecca,Krause,fleblanc@example.net,676-214-7027,41.0,Blida,2024-08-18,Basic,553.0,11815.61,CUST_04711
Alice,Mcguire,garciaseth@example.com,489.614.6534x619,43.0,Algiers,2025-09-23,Basic,534.0,2381.41,CUST_04712
Christopher,Taylor,bethrichards@example.com,(548)617-2673x129,46.0,Algiers,2023-08-16,Standard,751.0,4082.88,CUST_04713
Frederick,Jones,nathan60@example.org,001-967-814-0620x9631,29.0,Blida,2024-07-09,Standard,842.0,10212.38,CUST_04714
Michelle,Davis,missing,+1-500-298-6780x0013,42.0,Annaba,2023-09-25,Premium,594.0,15662.77,CUST_04715
Christina,Thompson,frogers@example.org,001-881-493-9015x405,18.0,Sétif,2024-07-22,Standard,653.0,11372.39,CUST_04716
Mark,Brooks,mmurphy@example.net,001-354-776-9094,52.0,Biskra,2024-01-06,Basic,757.0,7765.72,CUST_04717
Jeffrey,Ray,missing,001-406-622-4813,52.0,CONSTANTINE,2025-03-14,Standard,534.0,7490.69,CUST_04718
Judith,Castillo,ebutler@example.net,240-820-0731,71.0,Batna,2023-05-10,Standard,649.0,3223.57,CUST_04719
Timothy,Powell,missing,610.943.4106x286,39.0,Tlemcen,2023-05-26,Basic,709.0,9671.32,CUST_04720
christopher,Kaiser,rmiller@example.org,478-882-4481x564,43.0,Blida,2025-05-24,Standard,403.0,6075.79,CUST_04721
Christina,Simmons,sarah91@example.com,916-313-1489,37.0,Tlemcen,2023-11-08,Basic,779.0,13438.33,CUST_04722
Renee,Baker,johnsmith@example.org,001-737-518-9327x66526,20.0,ALGIERS,2024-03-13,Standard,698.0,4231.45,CUST_04723
Katherine,Swanson,brandon43@example.com,(444)969-0246x66450,28.0,Oran,2025-01-28,Standard,669.0,15267.6,CUST_04724
Ashley,Wright,scott23@example.com,(548)380-7196,18.0,Blida,2023-04-18,Basic,648.0,19195.82,CUST_04725
Bryan,Cook,jhunt@example.org,(943)590-8159,42.0,Constantine,2023-09-01,Standard,676.0,5320.5,CUST_04726
Angelica,Neal,ginalynch@example.com,001-942-496-8945,35.0,Tlemcen,2024-09-22,Standard,457.0,13417.69,CUST_04727
Kathryn,Jackson,gsmith@example.net,909.375.2851x3290,55.0,Annaba,2024-03-09,Standard,712.0,1696.0300000000002,CUST_04728
Danielle,Arnold,cassandra58@example.org,+1-643-758-4972x77913,39.0,Algiers,2024-08-06,Standard,629.0,2858.05,CUST_04729
